EBITDA_TO_Interest_Expense,Retained_Earnings_TO_Debt,EBIT_TO_Interest Expense,Debt_TO_EBITDA,Debt_TO_Capital,Asset_TO_Size,log10_Asset Size,EBITDA_Margin,Default_Flag
53.73699524,4.79868,52.14741668,0.24610942,0.193335344,1523925,6.182963594,0.127083189,0
99.87881059,7.3036,97.06109445,0.187633689,0.144423241,1863848,6.270410492,0.15407016,0
32.60055116,3.216089592,25.14775297,0.767976626,0.341024239,2006305,6.302396955,0.070992248,0
,,,0,0,200000,5.301029996,0.03525641,0
31.75,0.191860465,31.25,1.354330709,5.058823529,339000,5.530199698,0.10023678,0
274,4.517006803,273.4,0.10729927,0.221052632,983000,5.992553518,0.385806815,0
532.4,20.45378151,532.4,0.044703231,0.048870637,3028000,6.481155871,0.433691756,0
1193,,1193,0,0,3420000,6.534026106,0.490542763,0
2.865853659,,2.43902439,,,2510000,6.399673721,0.078529657,0
-0.008474576,,-0.805084746,,,2323000,6.36604921,-0.000169319,0
3.182481752,,2.372262774,,,3716000,6.570075705,0.049522944,0
6.702531646,,5.886075949,,,5690000,6.755112266,0.069057711,0
2.639755854,0.275691314,1.52906932,3.562827886,2.630088356,707354,5.849636814,0.056923262,0
3.205548971,0.400756253,1.81888352,2.775361426,1.352616673,702406,5.846588213,0.041992353,0
9.869226057,0.804772542,8.068695119,1.137456135,0.687441851,984472,5.993203369,0.067475957,0
12.14978216,,9.998597827,0,0,1084440,6.035205528,0.060436183,0
,,,0,0,123080863,8.090190533,0.080414715,0
,,,0,0,89093442,7.949845738,0.038689633,0
,,,0.358863354,0.104362663,96692190,7.985391397,0.039615594,0
,,,0.110404173,0.066844374,102161002,8.009285144,0.081725049,0
,,,0.818631964,0.301572888,142796431,8.154717353,0.046132867,0
,,,3.621157685,1.784927194,17812000,7.250712686,0.079614798,0
,,,3.00359125,1.514403292,19482000,7.289633539,0.074774797,0
23.9068323,0.935428431,16.34782609,1.058196934,0.502157564,23423000,7.369642518,0.077603936,0
45.53793103,1.596311986,36.17241379,0.607754051,0.342844938,28498000,7.454814382,0.104294672,0
97.71296296,3.140713477,83.65740741,0.334691557,0.241801876,30831000,7.488987611,0.162614029,0
47.68205128,2.280937551,39.54871795,0.656162616,0.365723534,35959000,7.555807606,0.154518563,0
0.879120879,,-0.010989011,,,1156000,6.062957834,0.08583691,0
0.371428571,,-0.514285714,,,961000,5.982723388,0.0353902,0
3.24742268,,2.350515464,,,1077000,6.032215703,0.417218543,0
2.069767442,,1.081395349,,,1048000,6.020361283,0.232375979,0
0.494505495,,0.494505495,,,1009000,6.003891166,0.035799523,0
4.458100559,,4.122905028,,,14892000,7.172953028,0.021078768,0
4.68442623,,3.762295082,,,17862000,7.251930085,0.019188155,0
10.57553957,,8.985611511,,,10175000,7.007534418,0.023267593,0
27.7755102,,24.85714286,,,10507000,7.021478732,0.051080919,0
5.238636364,,4.081439394,,,23954000,7.379378045,0.202163426,0
6.580838323,,4.962075848,,,25018000,7.398252588,0.213854836,0
4.04415182,,2.48721921,,,26664000,7.425925301,0.196292954,0
2.886178862,,-0.62601626,,,9203000,6.963929422,0.01464159,0
0.984924623,,-1.587939698,,,9400000,6.973127854,0.008328376,0
34.44186047,,30.33333333,,,12776000,7.106394903,0.106828565,0
25.03623188,,20.23913043,,,20622000,7.314330783,0.050538295,0
17.74324324,,26.43513514,,,31666000,7.500593207,0.094775441,0
69.31092437,,82.39915966,,,38001000,7.579795025,0.201418821,0
3.786896552,,5.206206897,,,37889000,7.578513143,0.056118225,0
-0.430588235,,-1.216470588,,,31308000,7.495655325,-0.008596662,1
1.630214205,,1.092446449,,,36628000,7.563813206,0.01720773,1
9.641909814,,1.669761273,,,91607,4.961928661,0.028366747,0
-7.320297952,,-12.58286778,,,86468,4.936855414,-0.029180663,0
16.43218623,,10.82388664,,,67124,4.826877829,0.068367682,0
320.3768116,,252.4057971,,,75042,4.8753044,0.106702579,0
6188.25,,5284.5,,,107672,5.03210278,0.0770157,0
2016.333333,,1641.722222,,,123081,5.090191016,0.080414591,0
525,,260.625,,,89093,4.949843583,0.037069945,0
7658.5,,5371,,,96752,4.985659951,0.035080366,0
,,,,,102161,5.009285135,0.080936839,0
194.2071429,,152.7285714,,,142796,5.154716042,0.042968491,0
196.8,,145.8,,,3616000,6.558228422,0.061708265,0
,,,,,3506000,6.544811912,0.096168938,0
,,,,,3749000,6.57391544,0.062412284,0
,,,,,4352000,6.638688887,0.074053296,0
,,,,,4890000,6.689308859,0.093811798,0
,,,,,5548000,6.744136452,0.110339251,0
,7.065891473,,0.067823344,0.063640849,8477000000,9.928242183,0.109000258,0
,8.410852713,,0.091262823,0.05792546,7470000000,9.873320602,0.063516671,0
,7.003875969,,0.165278668,0.055424275,7726000000,9.887954704,0.057982319,0
3.826633166,,2.909547739,,,22911000,7.360044045,0.034986561,0
6.538913363,,5.499265786,,,19024000,7.279301837,0.043031223,0
18.37837838,,15.98841699,,,20046000,7.302027726,0.052055424,0
17.10300429,,13.16738197,,,17504000,7.243137305,0.08705245,0
10.8,0,10.5,1.379,10.57455268,229157,5.360133128,0.062033314,0
-1.090909091,0,-1.848484848,-13.87325,4.179354148,1221548,6.086910537,-0.014784394,0
4.55,0.182464455,-0.49,3.70989011,0.764492754,4412000,6.644635504,0.068513778,0
35.82608696,0.060712887,12.2173913,3.098300971,1.242335766,5636000,6.750970984,0.084090213,0
12.76811594,-0.018513244,2.68115942,3.985244041,1.913351499,6578000,6.818093869,0.066315393,0
17.68656716,0.007645875,5.76119403,4.194092827,2.564499484,8519000,6.930388618,0.070640835,0
9.430508475,0.207023705,5.752542373,2.047088426,1.849626502,11206000,7.049450618,0.130585805,0
9.740213523,0.204728077,5.672597865,3.13737669,2.347457627,14401000,7.15839265,0.117639474,0
13.18181818,,8.886363636,,,14890000,7.172894698,0.032215958,0
16.35211268,,16.69014085,,,15618000,7.193625418,0.031867589,0
23.87058824,,26.23529412,,,17685000,7.247605064,0.043193188,0
52.18666667,0.613701785,46.76,0.443791518,0.231199255,16845000,7.226471015,0.06772095,0
52.56842105,2.149384886,48.42105263,0.341810172,0.168575943,19859000,7.297957376,0.084731672,0
37.03846154,2.298978232,33.62307692,0.467497404,0.192788626,25025000,7.398374086,0.074467592,0
104.6590909,6.301355579,92.63636364,0.2082519,0.077040488,23568000,7.372322729,0.055941592,0
126.1111111,2.365532382,100.1851852,0.802643172,0.211417962,21907000,7.340582908,0.065161229,0
,,,,,33909000,7.530314982,0.083528176,0
,,,,,34079000,7.532486843,0.037849795,0
,,,,,35561000,7.550973965,0.088906765,0
8.371527778,,7.513888889,,,16355000,7.213650548,0.076297468,0
23.88454707,,16.57637655,,,165004000,8.217494472,0.059293914,0
32.54974705,,18.31197302,,,150987000,8.178939556,0.042966759,0
17.77290223,,13.86451116,,,361387000,8.557972526,0.049563446,0
14.39559268,,11.83348143,,,405493000,8.607983361,0.036567848,0
3.911111111,,1.511111111,,,1629000,6.211921084,0.068455854,0
4.777777778,,3.031746032,,,1696000,6.229425848,0.073865031,0
7,,4.942307692,,,1670000,6.222716471,0.110840438,0
11.3125,,7.6875,,,1757000,6.244771761,0.106721698,0
0.235097369,,-0.825628066,0,0,567192,5.753730097,0.001706234,1
1.44972067,,9.816573557,,,78034000,7.892283869,0.00599072,0
3.871851852,,7.125185185,,,90528000,7.956782926,0.014184532,0
6.039337474,,8.602484472,,,83847000,7.923487528,0.027124223,0
8.621103118,,8.848920863,,,95712000,7.980966391,0.034557561,0
33.50946143,,31.66375546,,,135745000,8.132723842,0.051383523,0
26.87681714,,26.23718439,,,174682000,8.242248156,0.048595049,0
16.13004214,,14.26189043,,,178576000,8.251823091,0.041730267,0
0.679761905,,1.117857143,,,192499000,8.284428478,0.00183371,0
4.360313316,,3.184508268,,,209617000,8.321426501,0.013600253,0
2.089653055,,2.221369358,,,168933000,8.227714495,0.01227401,1
12.42885974,0.27785278,10.03027245,2.525777381,0.740256032,14399800,7.15835646,0.082177432,0
3.030804902,0.183793353,1.542563763,5.432568306,1.15377295,14465200,7.160324443,0.033918788,0
6.110222531,0.34927328,4.335187761,2.415694531,0.740183429,15664200,7.19490822,0.046282981,0
,,,1.947398908,0.905373173,19391600,7.287613644,0.066376656,0
19.4491018,1.240795835,16.82934132,0.827894089,0.357342193,32798000,7.515847362,0.079063314,0
45.4952381,2.346093443,39.9952381,0.53317982,0.273797366,37753000,7.576951468,0.104036675,0
23.52367688,2.464879044,19.73537604,0.812551806,0.370778624,42722000,7.630651576,0.088589801,0
17.4,2.354622871,13.05882353,1.111561866,0.42099872,34417000,7.536773012,0.049666706,0
3.963235294,1.780810811,0.463235294,4.576376005,0.502546689,35629000,7.551803633,0.023729162,0
5.867368421,1.724116476,2.810526316,2.883387155,0.521818182,37276000000,10.5714293,0.033783866,0
-3.188356164,0.092231509,-6.492546334,-27.99387123,1.147996715,1049539000,9.020998581,-0.014749161,1
,,,0,0,836461,5.922445697,0.062247047,0
13.39690672,1.08233479,6.665925568,2.221392443,0.909987054,957871,5.981307025,0.071286423,0
12.88633848,0.990076787,7.194331685,2.199631151,0.996308422,1194378,6.077141795,0.063032113,0
20.60023473,1.389720998,15.83295143,1.033350515,0.712062664,1414221,6.150517282,0.099322527,0
30.42045603,3.096800044,23.67730311,0.50529533,0.32040629,1602172,6.204709138,0.112267317,0
34.34126851,1.437196761,25.37760767,1.539820061,0.691298261,2416667,6.383216812,0.082532101,0
16.7938337,1.202186854,10.38430396,2.710850255,0.827728233,2196513,6.341733778,0.059370628,0
12.48980842,1.301160058,7.840202606,2.558197035,0.675299403,2518951000,9.401219719,0.07477453,0
,,,2.368715423,1.95136976,95798000,7.981356442,0.046702251,0
,,,1.639944199,1.056246069,119773000,8.078358928,0.064867099,0
,,,0.53063888,0.469536387,132870000,8.123426935,0.094491807,0
,,,0.546438855,0.402494158,175903000,8.245273246,0.078852204,0
,,,0,0,628877,5.798565712,0.031958835,0
,,,0,0,642297,5.807735894,0.033857697,0
,,,0,0,754400,5.87760168,0.068688031,0
47.84488928,2.351886667,44.3637946,0.303174847,0.313353889,1223057,6.087446698,0.123661043,0
53.52928577,4.79868,50.06853942,0.230843101,0.193335344,1523925,6.182963594,0.135558229,0
96.9778867,7.3036,90.84452297,0.176307348,0.144423241,1863848,6.270410492,0.164268696,0
13.66457369,3.283298362,9.25386649,1.696621442,0.333702456,2018469,6.305022084,0.031854558,0
0.1786994,2.936063429,-2.510377124,69.66031368,0.371703306,2147895,6.332013047,0.001185473,0
1.558145451,3.034508418,-1.072502941,7.158411396,0.356378293,2192334000,9.340906719,0.009223126,0
3.685185185,1.463797814,0.638888889,3.67839196,1.050215208,6441000,6.808953299,0.027834114,0
8.981981982,1.63523744,5.711711712,1.457372116,0.933804627,6922000,6.840231595,0.055804321,0
14,2.094790159,10.21296296,0.914021164,0.859987554,8079000,6.907357608,0.059368619,0
22.45744681,2.669029057,17.89361702,0.6684036,0.687957094,9931000,6.996992982,0.062540736,0
20.41904762,2.326119779,16.04761905,0.926772388,0.957590361,10982000,7.040681439,0.055379052,0
18.73267327,3.108796296,13.98019802,0.913319239,0.682195026,12426000,7.094331349,0.042545536,0
27.29166667,2.778548313,20.13888889,1.100763359,0.761083744,11150000,7.047274867,0.036353881,0
6.783018868,2.248782468,1.867924528,3.426981919,0.963629253,11895000,7.075364446,0.023051521,0
7.137931034,2.204554378,3.551724138,2.460869565,0.693249864,12945000000,10.11210205,0.028245504,0
4.75030982,1.603404018,2.302706588,3.691290646,1.142832681,3145939,6.497750297,0.039645299,1
17.60215054,1.596311986,14.09946237,0.612858888,0.342844938,28498000,7.454814382,0.10395961,0
97.71296296,3.140713477,83.65740741,0.334691557,0.241801876,30831000,7.488987611,0.162614029,0
81.38095238,1.997505198,66.01904762,0.844353423,0.375331634,42746000,7.630895481,0.1323739,0
,,,1.00388601,0.395005097,3748000,6.573799582,0.063733179,0
,,,0.764981273,0.338863542,4354000,6.638888425,0.074894811,0
,,,0.426056338,0.335180055,4890000,6.689308859,0.095885786,0
,,,0.373134328,0.356012658,5370000,6.729974286,0.10334633,0
,17.54651163,,0.165278668,0.055424275,7664000,6.884455496,0.057982319,0
,,,0,0,207280000,8.3165574,0.026855875,0
,,,0,0,192623000,8.284708142,0.016837305,0
,,,0,0,248973000,8.396152252,0.022063299,0
,,,0,0,319875000,8.504980299,0.029724103,0
23.04132901,12.85113485,21.05145867,0.23708367,0.077741898,328458000,8.516479844,0.039736645,0
47.0494894,4.410385516,42.30793401,0.76266404,0.226556494,400656000,8.602771651,0.037659353,0
7.079404467,1.112961999,4.940942928,4.084846361,0.900822954,519370000,8.71547686,0.019554668,0
8.461555556,7.297539079,5.426444444,0.824933687,0.137439016,392851,5.594227863,0.022301421,0
5.901831225,1.293711455,3.113838022,3.293615252,0.778669308,350877000,8.545154901,0.016110281,0
,,,11.65719824,21.31170577,203191,5.307904468,0.079174075,0
,,,6.304888922,35.61699895,194455,5.288819115,0.118961441,0
,,,2.959937323,4.21285793,214404,5.331232883,0.183506626,0
5.815772097,0.536033333,4.965286294,1.946377305,1.865555625,236055,5.373013204,0.171206971,0
24.61111111,0.818334735,25.38888889,1.341986456,1.184262948,3489000,6.542700969,0.064277423,0
9.371747212,0.697516026,4.464684015,1.980166601,1.174864674,13262000,7.122609024,0.21128059,0
7.126279863,1.017761989,3.532423208,1.887452107,0.738014981,13983000,7.145600358,0.145901754,0
11.26141079,1.259713168,7.236514523,1.413043478,0.685188494,16312000,7.212507213,0.162194466,0
15.56,1.562483487,11.00444444,1.08111968,0.602131721,19115000,7.281374302,0.153910406,0
25.35323383,2.033669141,19.26368159,0.740188383,0.465047466,22404000,7.350325564,0.18156554,0
21.54296875,2.364824121,15.38671875,0.721668178,0.407202783,26131000,7.41715603,0.174266123,0
26.25842697,2.943615676,18.65917603,0.564113536,0.319183278,28589000,7.456198965,0.170314588,0
11.48888889,2.742556526,5.227777778,1.080029014,0.330204021,29465000,7.469306445,0.139663673,0
15.93465909,2.548173352,9.338068182,0.995542878,0.35279252,33485000000,10.5248503,0.167268064,0
12.10355666,0.234443356,7.958310002,1.662347683,1.13289379,7917506,6.898588401,0.032394385,1
22.8028169,0.175015088,17.71830986,1.023471279,0.243569014,15618000,7.193625418,0.043946797,0
48.8,8.480392157,41.10909091,0.076005961,0.024920596,17658000,7.246941512,0.055598136,0
51.70666667,0.38359122,46.28,0.716606498,0.369892187,16845000,7.226471015,0.067098069,0
46.58947368,1.835417709,42.44210526,0.451649345,0.195999608,19798000,7.29662132,0.075094589,0
36.59230769,1.363277134,33.17692308,0.797981921,0.325111339,24990000,7.397766256,0.073570578,0
102.5,2.555179704,90.47727273,0.524390244,0.18999036,23568000,7.372322729,0.054787531,0
124.1111111,2.344940152,103.5925926,0.822739481,0.213274542,21907000,7.340582908,0.064127835,0
16,-0.633333333,-8.5,0.9375,-1.666666667,178000,5.250420002,0.192771084,0
64.66666667,1.655172414,31.83333333,0.149484536,0.597938144,244000,5.387389826,0.329651657,0
,,,,,673000,5.828015064,0.067262218,0
31,,30,,,745000,5.872156273,0.034418949,0
16.88888889,,16.22222222,,,1134000,6.054613055,0.044666471,0
,,,,,54991,4.740291617,0.033695919,0
,,,,,60787,4.78381071,0.03454306,0
,,,,,74667,4.873128702,0.00219918,0
,,,,,77371,4.88857821,0.003744324,0
,,,,,98546,4.993639001,0.005590126,0
,,,,,118063,5.072113815,0.049449473,0
,,,0,0,196362,5.293057447,0.018022508,0
145.5945946,,128.5675676,0,0,203059000,8.307622243,0.233780324,0
747.25,,550.625,0,0,216113000,8.334680892,0.105625839,0
1497.923077,,1347,0,0,238126000,8.376806817,0.196369687,0
1213.296296,,943.4444444,0,0,246007000,8.390947465,0.166533646,0
,,,0,0,145469000,8.162770453,0.179735049,0
4.80952381,,3.031746032,,,1696000,6.229425848,0.074355828,0
7.019230769,,4.942307692,,,1670000,6.222716471,0.111144945,0
11.28125,,7.65625,,,1757000,6.244771761,0.106426887,0
10.21621622,,7.162162162,,,1637000,6.214048679,0.09082172,0
20.83870968,,17.12903226,,,1647000,6.216693599,0.115295377,0
38.26923077,,37.96153846,0,0,2351000,6.371252629,0.104648717,0
19.07575758,,19.07575758,0,0,2720000,6.434568904,0.148659818,0
26.5,,26.5,0,0,2457000,6.390405156,0.156022015,0
21.21875,,21.21875,0,0,1755000,6.244277121,0.128695982,0
-33.64285714,,-33.64285714,0,0,952000,5.978636948,-0.195679269,0
-5,,-7.5,0,0,35000000,7.544068044,-0.015082956,0
,,,0,0,111000,5.045322979,0.019480519,0
7.5,,7.5,0,0,122000,5.086359831,0.011295181,0
8.800135272,2.302199841,4.150828542,1.087445239,0.436753845,464362,5.666856673,0.053878788,0
30.96425703,4.622768743,25.47690763,0.277927653,0.212443118,490429,5.690576143,0.135012652,0
24.12459807,8.779614218,12.64951768,0.428409583,0.112536872,515793,5.712475444,0.061643913,0
53.14981273,3.946724852,36.16713483,0.591413572,0.24996184,708892,5.850580075,0.080903963,0
53.92990919,10.12147027,42.44267877,0.17664918,0.098765577,982713,5.992426701,0.084602602,0
63.52715154,,54.9372672,0,0,1142900,6.058008233,0.100864526,0
188.2,17,145.8,0.119022317,0.05885444,3616000,6.558228422,0.059007964,0
,18.47321429,,0.086021505,0.054237288,3546000,6.549738731,0.092887208,0
,14.24087591,,0.178153446,0.070473251,3748000,6.573799582,0.063485511,0
,15.32051282,,0.146478873,0.065190138,4354000,6.638888425,0.074684432,0
,16.22435897,,0.078589421,0.061733281,4890000,6.689308859,0.095741089,0
,13.19337017,,0.059363726,0.075922819,5548000,6.744136452,0.112066748,0
5.408496732,-0.949336043,3.817587641,2.026915683,1.048995778,182026,5.260133426,0.121622886,0
0.784055494,-0.307540789,-0.527696793,36.32337479,5.589589787,521493,5.717248483,0.015486497,0
2.985338178,-0.190096084,2.252023969,2.803516901,3.224884555,588213,5.769534619,0.045796973,0
6.66490449,0.257391804,5.783463734,1.10454233,1.234486182,581746,5.764733406,0.100142925,0
2.139064933,0.238601502,1.075616557,3.520908814,1.235994722,628877,5.798565712,0.032565679,0
2.588464482,0.222039834,1.215264732,2.881934738,1.266793481,642297,5.807735894,0.034281455,0
7.606756936,0.74312,5.944339082,0.869726558,0.624705868,754400,5.87760168,0.060267336,0
38.04141829,2.127666667,35.31532089,0.305262108,0.337033966,1201509,6.079727028,0.122809574,0
3.706378521,2.804701558,2.383758752,0.388502157,0.195696314,535371000,8.728654843,0.102285487,0
3.032070718,9.332827634,1.702737328,0.120686741,0.064690251,546799000,8.737827712,0.090716165,0
2.798123797,10.61323279,1.464421777,0.120371862,0.064383765,528565000,8.723098402,0.064583749,0
3.233255872,14.59405358,1.923894099,0.087197587,0.049805733,507174000,8.705156982,0.08587312,0
1.53037898,1.569550185,0.471907018,1.03064879,0.449806389,702286000,8.846514011,0.044380069,0
2.585694868,4.592087932,1.51927269,0.218370626,0.157900399,699654000,8.844883321,0.055714272,0
3.081927857,,1.700154982,0,0,702406000,8.846588213,0.040372929,0
9.677394323,,7.918072289,0,0,984472000,8.993203369,0.066164402,0
55.59914408,-2.013544595,39.47075606,0.100397691,0.039520462,151454,5.180280748,0.130231828,0
19.4058199,-0.896869565,14.63566654,0.233034104,0.08873491,542851,5.734680642,0.048259753,0
58.51164875,,50.65292712,0,0,467925,5.670176249,0.103741696,0
23.50999623,,12.74047529,0,0,517856,5.714209012,0.034362963,0
58.63915663,-1.518120219,41.00361446,0.469997226,0.197030121,551231,5.741333633,0.044847828,0
,,,0,0,88643,4.947644446,0.042795728,0
,,,0,0,118300,5.072984745,0.061080856,0
8979.571429,,8775.285714,0,0,146523,5.165905802,0.076742852,0
,,,0,0,177392000,8.24893403,0.074783129,0
,,,0,0,181229000,8.258227694,0.068214118,0
,,,0,0,143971000,8.158275021,0.020749568,0
,,,0,0,152607000,8.183574455,0.003747902,0
2.094805563,,1.576355379,,,86899,4.939014779,0.059397334,0
5.908276916,,5.118584844,,,79551,4.900645643,0.096391466,0
10.90603086,,9.098644226,,,83466,4.921509601,0.053552613,0
39.25775656,,30.57279236,,,97739,4.990067891,0.046702251,0
8.118157795,,6.066817667,,,119773,5.078358928,0.064867099,0
73.32616941,,65.16814159,,,175903,5.245273246,0.078852204,0
94.5688351,3.160929564,78.82753404,0.311838106,0.170817414,473180,5.67502638,0.062072944,0
62.33013002,1.224937364,51.33521764,1.379160545,0.522080508,657349,5.817796007,0.045952705,0
,1.026345866,,1.229367005,0.710447714,961290,5.982854425,0.071795836,0
,,-0.58983891,,,1039025,6.016625997,,0
5.497699345,,5.497699345,,,830716,5.919452575,0.077291601,0
6.286803219,,6.286803219,,,853913,5.931413625,0.078602613,0
10.23816239,1.098098974,5.821359656,1.831495698,0.894904436,793674,5.899642153,0.08772134,0
9.370088023,1.397247736,4.343838416,1.796192074,0.704226325,836462,5.922446216,0.064691459,0
12.41514157,1.08233479,6.404005525,2.140671826,0.909987054,957871,5.981307025,0.073974497,0
11.15923916,0.990076787,6.45759922,2.098112486,0.996308422,1194378,6.077141795,0.066081967,0
18.59547727,1.389720998,14.61000794,0.957019993,0.712062664,1414221,6.150517282,0.107244347,0
30.28247843,3.096800044,24.11553212,0.464223099,0.32040629,1602173,6.204709409,0.122200191,0
1.916666667,,1.166666667,,,129000,5.11058971,0.18699187,0
3,,1.909090909,,,125000,5.096910013,0.270491803,0
2.333333333,,1.666666667,,,118000,5.071882007,0.237288136,0
6.071428571,,2.785714286,,,5196000,6.715669142,0.051572454,0
12.03658537,,8.402439024,,,5426000,6.734479789,0.070189162,0
9.815533981,,6.699029126,,,5932000,6.773201142,0.071890777,0
3.279279279,,0.315315315,,,6441000,6.808953299,0.025456326,0
8.5,,5.315789474,,,6922000,6.840231595,0.054237098,0
13.89814815,,10.11111111,,,8079000,6.907357608,0.058936705,0
22.37234043,2.669029057,17.80851064,0.670946267,0.522979985,9931000,6.996992982,0.062303727,0
23.91011236,2.326119779,18.75280899,0.933740602,0.737838841,10982000,7.040681439,0.055078165,0
2.232404236,-0.5468851,1.22002213,5.995322029,1.547022518,2801067,6.447323497,0.08896448,0
2.176239968,-0.639577683,0.977888552,5.946603056,1.55858275,2696317,6.43077095,0.088037101,0
15.72839506,1.497073171,11.32098765,0.80455259,0.527942313,10274000,7.011739561,0.209608424,0
13.39690722,0.672021183,8.412371134,2.179684494,1.154473202,15369000,7.186645611,0.191737366,0
5.717472119,0.697516026,0.810408922,3.245773732,1.174864674,13262000,7.122609024,0.127921484,0
14.81132075,1.938005391,13.32075472,0.472611465,0.453545232,1686000,6.22685757,0.119409796,0
24.77142857,4.129824561,22.68571429,0.328719723,0.223354232,1649000,6.217220656,0.142504931,0
39.9047619,5.273615635,36.66666667,0.366348449,0.178696158,2167000,6.335858911,0.103892884,0
43.83333333,871.5,34.16666667,0.007604563,0.001085776,1939000,6.287577809,0.046656023,0
117.5,,89,0,0,2051000,6.31196566,0.035106065,0
,,,0,0,2474000,6.393399695,0.030619188,0
,,,0,0,2661000,6.425044875,0.037076725,0
,,,0,0,2665000,6.425697213,0.012477396,0
,,,0,0,3312000,6.520090328,0.075999472,0
,,,0,0,4015000,6.60368555,0.056012874,0
,,,0,0,5187000,6.714916248,0.130363036,0
,,,0,0,5787000,6.762453482,0.16035347,0
8.480286738,1.060669456,5.247311828,1.818258664,0.945702352,15201000,7.181872159,0.174342348,0
14.32520325,0.87434631,11.15718157,1.302307983,1.129821106,20509000,7.311944485,0.23452682,0
14.60650888,0.831638549,10.63017751,1.752886368,0.603276403,35217000,7.546752357,0.197133046,0
8.750883392,0.284377213,4.823321555,3.990712699,0.65519756,76836000,7.885564748,0.086554592,0
15.007109,0.519347582,10.87796209,1.403758093,0.504998864,82455000,7.916216996,0.120517236,0
34.27289377,1.075056659,27.31684982,0.801688666,0.342292598,92861000,7.967833356,0.136675042,0
48.37826962,2.238574624,,0.520545666,0.232035595,106999000,8.029379719,0.133993157,0
27.06531739,1.521780792,,0.922297757,0.323609388,164781000,8.216907134,0.160196025,0
19.57302474,2.32904505,,0.884281346,0.240549714,177757000,8.249826712,0.130843964,0
-2.767914439,1.11608086,,-10.60857805,0.487958767,142865000,8.154925846,-0.010745634,0
8.782777347,1.13977594,,2.530960163,0.454398401,152588000,8.183520381,0.075806376,0
5.25,,3.642857143,,,5975000,6.77633791,0.055338051,0
5.047244094,0.208092486,2.57480315,2.429017161,0.813479624,5841000,6.766487206,0.053318915,0
9.653225806,0.496575342,7.169354839,1.219715957,0.69259962,6214000,6.793371249,0.083344938,0
8.642424242,0.640443506,6.496969697,1.328190743,0.725670498,9004000,6.954435486,0.058097372,0
2.572580645,,0.741935484,,,1141000,6.057285644,0.316782522,1
2.744186047,0.458083832,1.465116279,2.830508475,1.246268657,1033000,6.014100322,0.052444444,0
2.06,0.402116402,0.98,3.669902913,1.35971223,1043000,6.018284308,0.052257737,0
3.301369863,,0.811643836,,,10822000,7.03430753,0.08058853,0
4.99,,2.586666667,,,10951000,7.039453779,0.117347339,0
2.796561605,,0.455587393,,,10109000,7.004708197,0.070362627,0
6.467532468,,4.217532468,,,10151000,7.006508828,0.12196914,0
7.928270042,1.182341651,3.957805907,1.940926024,0.81116548,14544000,7.162683866,0.086486238,0
9.204861111,1.425178147,5.90625,1.270463976,0.67576244,15705000,7.196037941,0.112573782,0
12.18220339,0.853117783,6.906779661,0.753043478,0.311600461,17151000,7.234289447,0.083510036,0
24.20231214,0.450507266,17.07514451,0.871029377,0.738259109,16129000,7.207607442,0.126591081,0
9.302238806,0.409975935,4.914179104,1.833533895,0.899449036,17812000,7.250712686,0.079661288,0
17.52150538,0.664907046,11.20430108,1.336913164,0.717201646,19482000,7.289633539,0.079559603,0
18.42826552,2.626554174,10.40256959,0.785033697,0.376357863,42138000,7.624673919,0.117227194,0
20.41978022,2.426412698,14.43076923,0.847594446,0.412908977,46408000,7.666592852,0.115610029,0
21.83878505,3.100390156,15.87149533,0.712956029,0.342428447,43559000,7.639077901,0.14530446,0
5.86493987,,5.86493987,,,35359000,7.548499974,0.072078217,0
3.369113924,,3.369113924,,,46505000,7.667499649,0.069621445,0
4.570477682,,4.570477682,,,45010000,7.653309013,0.139958994,0
5.295204575,,5.295204575,,,46752000,7.669800194,0.121782419,0
3.330641543,1.3163031,1.907133244,1.642510776,0.75852202,50072000,7.699594939,0.049118071,0
8.754736842,7.433179724,6.991578947,0.19568354,0.134393064,45568000,7.658659968,0.112840968,0
12.15314804,3.408376335,10.63471356,0.388920004,0.293136807,60649000,7.782823644,0.134054095,0
11.03215832,4.859939997,9.63327149,0.355008689,0.205596857,60402000,7.781051319,0.095830804,0
4.289994008,2.34467514,3.017974835,1.769134078,0.426139613,67362000,7.828414973,0.033277561,0
9.611611161,3.939805002,8.369486949,0.441822353,0.253649095,82938000,7.918753558,0.074041845,0
14.74941561,7.380358423,13.2968677,0.221084662,0.135429004,97239000,7.987840484,0.084929685,0
20.15462814,11.83625083,18.74210808,0.119806738,0.08444669,106490000,8.027308827,0.09822425,0
12.02986468,18.70048751,10.82174522,0.127307991,0.053452769,130620000,8.116009679,0.053859476,0
13.7310887,1.344724463,6.406222189,2.283710505,0.530674537,3885775,6.58947765,0.097979008,0
32.97513529,1.203144686,20.35473648,1.668705543,0.578524699,4712647,6.67326491,0.13276094,0
40.08237435,2.983095461,30.64584312,0.486376547,0.250676819,5458243,6.737052866,0.164518835,0
203.7932687,4.469035801,158.5137479,0.343773093,0.177424379,6368511,6.804037903,0.152931157,0
150.0654285,3.875844937,109.5353525,0.595912856,0.209096409,7445727,6.871907109,0.09958594,0
,,,,,10535849,7.022669538,,0
,,38.51562458,,,11149098,7.047239733,,0
42.39436434,,25.07168033,,,12756359,7.105726733,0.118303525,0
